Date,SP500,VIX,ret
2015-08-03,2098.0400390625,12.56,-0.27606939449054124
2015-08-04,2093.320068359375,13.0,-0.22522391669328456
2015-08-05,2099.840087890625,12.51,0.3109838185491043
2015-08-06,2083.56005859375,13.77,-0.7783195922561603
2015-08-07,2077.570068359375,13.39,-0.28790228563382314
2015-08-10,2104.179931640625,12.23,1.272683563202559
2015-08-11,2084.070068359375,13.71,-0.9603064680182349
2015-08-12,2086.050048828125,13.61,0.09496036382143913
2015-08-13,2083.389892578125,13.49,-0.12760258683810477
2015-08-14,2091.5400390625,12.83,0.390433227435949
2015-08-17,2102.43994140625,13.02,0.5197891709402214
2015-08-18,2096.919921875,13.79,-0.2628982935632962
2015-08-19,2079.610107421875,15.25,-0.8289136409596942
2015-08-20,2035.72998046875,19.14,-2.1325960454146475
2015-08-21,1970.8900146484373,28.03,-3.2369242521878228
2015-08-24,1893.2099609375,40.74,-4.021144434651891
2015-08-25,1867.6099853515625,36.02,-1.3614249742656348
2015-08-26,1940.510009765625,30.32,3.8291299434532355
2015-08-27,1987.6600341796875,26.1,2.4007254489689878
2015-08-28,1988.8699951171875,26.05,0.060855115687630246
2015-08-31,1972.1800537109373,28.43,-0.8427078663983956
2015-09-01,1913.8499755859373,31.4,-3.002264984242853
2015-09-02,1948.8599853515625,26.09,1.8127671423214586
2015-09-03,1951.1300048828125,25.61,0.11641156994190993
2015-09-04,1921.219970703125,27.8,-1.5448308754276496
2015-09-08,1969.4100341796875,24.9,2.4773637197038845
2015-09-09,1942.0400390625,26.23,-1.3995035769085007
2015-09-10,1952.2900390625,24.37,0.5264075444936012
2015-09-11,1961.050048828125,23.2,0.44770064449863867
2015-09-14,1953.030029296875,24.25,-0.40980412230444685
2015-09-15,1978.0899658203125,22.54,1.2749687631433027
2015-09-16,1995.31005859375,21.35,0.8667740715376127
2015-09-17,1990.199951171875,21.14,-0.25643444425602624
2015-09-18,1958.030029296875,22.28,-1.629623095438415
2015-09-21,1966.969970703125,20.14,0.4555392033672945
2015-09-22,1942.739990234375,22.44,-1.2394930019378414
2015-09-23,1938.760009765625,22.13,-0.2050744229593171
2015-09-24,1932.239990234375,23.47,-0.33686518713071933
2015-09-25,1931.3399658203125,23.62,-0.046590180122052516
2015-09-28,1881.77001953125,27.63,-2.6001211162808957
2015-09-29,1884.0899658203125,26.83,0.12320939129821795
2015-09-30,1920.030029296875,24.5,1.8895898603564554
2015-10-01,1923.8199462890625,22.55,0.19719386783378923
2015-10-02,1951.3599853515625,20.94,1.421379301640524
2015-10-05,1987.050048828125,19.54,1.8124593518502152
2015-10-06,1979.9200439453125,19.4,-0.3594689344143198
2015-10-07,1995.8299560546875,18.4,0.8003519857552988
2015-10-08,2013.4300537109373,17.42,0.877978014455838
2015-10-09,2014.8900146484373,17.08,0.07248485605151345
2015-10-12,2017.4599609375,16.17,0.1274664477333154
2015-10-13,2003.68994140625,17.67,-0.6848823690127404
2015-10-14,1994.239990234375,18.03,-0.47274309119389457
2015-10-15,2023.8599853515625,16.05,1.4743551351354967
2015-10-16,2033.1099853515625,15.05,0.4560061373696911
2015-10-19,2033.6600341796875,14.98,0.027050894387325997
2015-10-20,2030.77001953125,15.75,-0.14221010558941316
2015-10-21,2018.93994140625,16.7,-0.5842448911133502
2015-10-22,2052.510009765625,14.45,1.6490847012593512
2015-10-23,2075.14990234375,14.46,1.0969953969042656
2015-10-26,2071.179931640625,15.29,-0.19149330010996835
2015-10-27,2065.889892578125,15.43,-0.25573858650878023
2015-10-28,2090.35009765625,14.33,1.177048848814355
2015-10-29,2089.409912109375,14.61,-0.04498753806609912
2015-10-30,2079.360107421875,15.07,-0.4821481688424889
2015-11-02,2104.050048828125,14.15,1.1803876338814412
2015-11-03,2109.7900390625,14.54,0.27243529250675635
2015-11-04,2102.31005859375,15.51,-0.3551666939647369
2015-11-05,2099.929931640625,15.05,-0.11327897564985534
2015-11-06,2099.199951171875,14.33,-0.03476817800232013
2015-11-09,2078.580078125,16.52,-0.9871290656502829
2015-11-10,2081.719970703125,15.29,0.15094551534495793
2015-11-11,2075.0,16.06,-0.3233307321568901
2015-11-12,2045.969970703125,18.37,-1.408916333663246
2015-11-13,2023.0400390625,20.08,-1.1270640432154977
2015-11-16,2053.18994140625,18.16,1.4793302794234187
2015-11-17,2050.43994140625,18.84,-0.13402770182464607
2015-11-18,2083.580078125,16.85,1.6033229877171706
2015-11-19,2081.239990234375,16.99,-0.1123740328979217
2015-11-20,2089.169921875,15.47,0.38029552801495115
2015-11-23,2086.590087890625,15.62,-0.12356238416844079
2015-11-24,2089.139892578125,15.93,0.12212499449608671
2015-11-25,2088.8701171875,15.19,-0.012914061496704932
2015-11-27,2090.110107421875,15.12,0.05934415594808229
2015-11-30,2080.409912109375,16.13,-0.46518001396185227
2015-12-01,2102.6298828125,14.67,1.0623938946739742
2015-12-02,2079.510009765625,15.91,-1.105659263944947
2015-12-03,2049.6201171875,18.11,-1.4477826444149855
2015-12-04,2091.68994140625,14.81,2.0317856363851305
2015-12-07,2077.070068359375,15.84,-0.7014043960397842
2015-12-08,2063.590087890625,17.6,-0.651105262559426
2015-12-09,2047.6199951171875,19.61,-0.7769086365692957
2015-12-10,2052.22998046875,19.34,0.2248856578594527
2015-12-11,2012.3699951171875,24.39,-1.9613867755815306
2015-12-14,2021.93994140625,22.73,0.4744288064068236
2015-12-15,2043.4100341796875,20.95,1.0562580105914599
2015-12-16,2073.070068359375,17.86,1.4410635650770942
2015-12-17,2041.8900146484373,18.94,-1.5154776635876388
2015-12-18,2005.550048828125,20.7,-1.7957495007106417
2015-12-21,2021.1500244140625,18.7,0.7748306727155985
2015-12-22,2038.969970703125,16.6,0.8778095591568835
2015-12-23,2064.2900390625,15.57,1.2341596527553733
2015-12-24,2060.989990234375,15.74,-0.15999154038626173
2015-12-28,2056.5,16.91,-0.21809364563063482
2015-12-29,2078.360107421875,16.08,1.057366417302319
2015-12-30,2063.360107421875,17.29,-0.7243398783778332
2015-12-31,2043.93994140625,18.21,-0.9456485041468454
2016-01-04,2012.6600341796875,20.7,-1.5422041797806152
2016-01-05,2016.7099609375,19.34,0.2010204139359928
2016-01-06,1990.260009765625,20.59,-1.3202163002625333
2016-01-07,1943.0899658203125,24.99,-2.398581651934517
2016-01-08,1922.030029296875,27.01,-1.089753744584776
2016-01-11,1923.6700439453125,24.3,0.08529082958226297
2016-01-12,1938.6800537109373,22.47,0.7772514117774243
2016-01-13,1890.280029296875,25.22,-2.528237507790898
2016-01-14,1921.8399658203125,23.95,1.65580609343845
2016-01-15,1880.3299560546875,27.02,-2.1835772698162614
2016-01-19,1881.3299560546875,26.05,0.05316801874286625
2016-01-20,1859.3299560546875,27.59,-1.1762766025898763
2016-01-21,1868.989990234375,26.69,0.5181988635948542
2016-01-22,1906.9000244140625,22.34,2.0080726882213185
2016-01-25,1877.0799560546875,24.15,-1.5761545172821023
2016-01-26,1903.6300048828125,22.5,1.4045237830368151
2016-01-27,1882.949951171875,23.11,-1.092292230052827
2016-01-28,1893.3599853515625,22.42,0.5513350717590626
2016-01-29,1940.239990234375,20.2,2.445865099455702
2016-02-01,1939.3800048828125,19.98,-0.044333484554215374
2016-02-02,1903.030029296875,21.98,-1.8920968718231457
2016-02-03,1912.530029296875,21.65,0.49796200215741493
2016-02-04,1915.449951171875,21.84,0.15255682925232605
2016-02-05,1880.050048828125,23.38,-1.865415827635175
2016-02-08,1853.43994140625,26.0,-1.4255057923056924
2016-02-09,1852.2099609375,26.54,-0.06638406467605051
2016-02-10,1851.8599853515625,26.29,-0.01889681307609692
2016-02-11,1829.0799560546875,28.14,-1.2377447329256164
2016-02-12,1864.780029296875,25.4,1.9330015207046358
2016-02-16,1895.5799560546875,24.11,1.638173774168461
2016-02-17,1926.8199462890625,22.31,1.6346110625641508
2016-02-18,1917.8299560546875,21.64,-0.4676632123934432
2016-02-19,1917.780029296875,20.53,-0.002603328180228459
2016-02-22,1945.5,19.38,1.4350731099076697
2016-02-23,1921.27001953125,20.98,-1.2532577570788739
2016-02-24,1929.800048828125,20.72,0.4429960034632252
2016-02-25,1951.699951171875,19.11,1.1284366730450301
2016-02-26,1948.050048828125,19.81,-0.1871865329564848
2016-02-29,1932.22998046875,20.55,-0.8154131091571593
2016-03-01,1978.3499755859373,17.7,2.3588385401619227
2016-03-02,1986.449951171875,17.09,0.40859498611016676
2016-03-03,1993.4000244140625,16.7,0.34926343203167676
2016-03-04,1999.989990234375,16.86,0.3300439865942195
2016-03-07,2001.760009765625,17.35,0.08846228008634327
2016-03-08,1979.260009765625,18.67,-1.1303756056006087
2016-03-09,1989.260009765625,18.34,0.5039672782814364
2016-03-10,1989.5699462890625,18.05,0.015579279712252259
2016-03-11,2022.18994140625,16.5,1.6262545588850763
2016-03-14,2019.6400146484373,16.92,-0.1261768616611647
2016-03-15,2015.9300537109373,16.84,-0.18386309343174645
2016-03-16,2027.219970703125,14.99,0.558472788177955
2016-03-17,2040.5899658203125,14.44,0.6573583068596456
2016-03-18,2049.580078125,14.02,0.43959672510256453
2016-03-21,2051.60009765625,13.79,0.09850919042930784
2016-03-22,2049.800048828125,14.17,-0.08777728967723775
2016-03-23,2036.7099609375,14.94,-0.640650953066757
2016-03-24,2035.93994140625,14.74,-0.03781417793762287
2016-03-28,2037.050048828125,15.24,0.05451068880724108
2016-03-29,2055.010009765625,13.82,0.8778012054237117
2016-03-30,2063.949951171875,13.56,0.4340879993566027
2016-03-31,2059.739990234375,13.95,-0.20418423596204605
2016-04-01,2072.780029296875,13.1,0.6310959066599509
2016-04-04,2066.1298828125,14.12,-0.3213480045854311
2016-04-05,2045.1700439453125,15.42,-1.019629841179448
2016-04-06,2066.659912109375,14.09,1.0452797932012814
2016-04-07,2041.9100341796875,16.16,-1.204807397000529
2016-04-08,2047.5999755859373,15.36,0.27827026046169934
2016-04-11,2041.989990234375,16.26,-0.27435458896043485
2016-04-12,2061.719970703125,14.85,0.9615753881390354
2016-04-13,2082.419921875,13.84,0.9990069768557319
2016-04-14,2082.780029296875,13.72,0.01729124301323992
2016-04-15,2080.72998046875,13.62,-0.09847695761457942
2016-04-18,2094.340087890625,13.35,0.6519725613798322
2016-04-19,2100.800048828125,13.24,0.30797379028664196
2016-04-20,2102.39990234375,13.28,0.07612550492348547
2016-04-21,2091.47998046875,13.95,-0.5207562857292736
2016-04-22,2091.580078125,13.22,0.004785857954114903
2016-04-25,2087.7900390625,14.08,-0.18136896207625597
2016-04-26,2091.699951171875,13.96,0.1871000174236137
2016-04-27,2095.14990234375,13.77,0.16479941117468755
2016-04-28,2075.81005859375,15.22,-0.9273636061561064
2016-04-29,2065.300048828125,15.7,-0.5075949230557875
2016-05-02,2081.429931640625,14.68,0.7779606697244645
2016-05-03,2063.3701171875,15.6,-0.8714499388395858
2016-05-04,2051.1201171875,16.05,-0.5954582705473221
2016-05-05,2050.6298828125,15.91,-0.02390366927933485
2016-05-06,2057.139892578125,14.72,0.316961055355236
2016-05-09,2058.68994140625,14.57,0.07532133076093572
2016-05-10,2084.389892578125,13.63,1.240636523603733
2016-05-11,2064.4599609375,14.69,-0.9607522877868035
2016-05-12,2064.110107421875,14.41,-0.016947926796451185
2016-05-13,2046.6099853515625,15.04,-0.8514434161752682
2016-05-16,2066.659912109375,14.68,0.9748976389612807
2016-05-17,2047.2099609375,15.57,-0.9455863552163102
2016-05-18,2047.6300048828125,15.95,0.020515768640194665
2016-05-19,2040.0400390625,16.33,-0.3713594522721131
2016-05-20,2052.320068359375,15.2,0.6001459222805039
2016-05-23,2048.0400390625,15.82,-0.20876365681017361
2016-05-24,2076.06005859375,14.42,1.3588637533989534
2016-05-25,2090.5400390625,13.9,0.6950529651583714
2016-05-26,2090.10009765625,13.43,-0.02104660499284705
2016-05-27,2099.06005859375,13.12,0.42776949394394137
2016-05-31,2096.949951171875,14.19,-0.10057686205895422
2016-06-01,2099.330078125,14.2,0.11343986539262829
2016-06-02,2105.260009765625,13.63,0.2820696166986103
2016-06-03,2099.1298828125,13.47,-0.29160622366948274
2016-06-06,2109.409912109375,13.65,0.4885328519363519
2016-06-07,2112.1298828125,14.05,0.12886156291971318
2016-06-08,2119.1201171875,14.08,0.3304101971955298
2016-06-09,2115.47998046875,14.64,-0.17192355978936646
2016-06-10,2096.070068359375,17.03,-0.9217532410166207
2016-06-13,2079.06005859375,20.97,-0.8148298789709685
2016-06-14,2075.320068359375,20.5,-0.18005050719720472
2016-06-15,2071.5,20.14,-0.18424090638102797
2016-06-16,2077.989990234375,19.37,0.3128093111046226
2016-06-17,2071.219970703125,19.41,-0.3263284144609635
2016-06-20,2083.25,18.37,0.5791382778423504
2016-06-21,2088.89990234375,18.48,0.2708390604209576
2016-06-22,2085.449951171875,21.17,-0.16529289965756533
2016-06-23,2113.320068359375,17.25,1.3275567071954875
2016-06-24,2037.4100341796875,25.76,-3.6580792805582796
2016-06-27,2000.5400390625,23.85,-1.8262246511702607
2016-06-28,2036.0899658203125,18.75,1.7614121604087707
2016-06-29,2070.77001953125,16.64,1.6889242971254603
2016-06-30,2098.860107421875,15.63,1.347386314946597
2016-07-01,2102.949951171875,14.77,0.19467062930313972
2016-07-05,2088.550048828125,15.58,-0.6871028985598215
2016-07-06,2099.72998046875,14.96,0.5338687058276115
2016-07-07,2097.89990234375,14.76,-0.08719578867335542
2016-07-08,2129.89990234375,13.2,1.5138186565992306
2016-07-11,2137.159912109375,13.54,0.3402819311999039
2016-07-12,2152.139892578125,13.55,0.6984842307344863
2016-07-13,2152.429931640625,13.04,0.01347586749824714
2016-07-14,2163.75,12.82,0.5245422801696265
2016-07-15,2161.739990234375,12.67,-0.0929379059870783
2016-07-18,2166.889892578125,12.44,0.23794618218691
2016-07-19,2163.780029296875,11.97,-0.14362045004157054
2016-07-20,2173.02001953125,11.77,0.42612083157642644
2016-07-21,2165.169921875,12.74,-0.3619069856525492
2016-07-22,2175.030029296875,12.02,0.4543626789510036
2016-07-25,2168.47998046875,12.87,-0.30160187399292937
2016-07-26,2169.179931640625,13.05,0.0322732160719319
2016-07-27,2166.580078125,12.83,-0.11992609468087778
2016-07-28,2170.06005859375,12.72,0.16049204480923507
2016-07-29,2173.60009765625,11.87,0.16299801176575812
2016-08-01,2170.840087890625,12.44,-0.12705941474910887
2016-08-02,2157.030029296875,13.37,-0.6381940812667075
2016-08-03,2163.7900390625,12.86,0.3129042716071062
2016-08-04,2164.25,12.42,0.021254929948888446
2016-08-05,2182.8701171875,11.39,0.8566697289380087
2016-08-08,2180.889892578125,11.5,-0.09075772915414504
2016-08-09,2181.739990234375,11.66,0.038971798655573764
2016-08-10,2175.489990234375,12.05,-0.2868797063488415
2016-08-11,2185.7900390625,11.68,0.47234151024442284
2016-08-12,2184.050048828125,11.55,-0.07963633869145781
2016-08-15,2190.14990234375,11.81,0.27890162945221064
2016-08-16,2178.14990234375,12.64,-0.5494142216478259
2016-08-17,2182.219970703125,12.19,0.1866846006155498
2016-08-18,2187.02001953125,11.43,0.21972016963829333
2016-08-19,2183.8701171875,11.34,-0.1441309568768645
2016-08-22,2182.639892578125,12.27,-0.056348188332311366
2016-08-23,2186.89990234375,12.38,0.19498671783617638
2016-08-24,2175.43994140625,13.45,-0.5254055259671375
2016-08-25,2172.469970703125,13.63,-0.13661603966461655
2016-08-26,2169.0400390625,13.65,-0.15800642387127084
2016-08-29,2180.3798828125,12.94,0.5214428428674367
2016-08-30,2176.1201171875,13.12,-0.19555914071229807
2016-08-31,2170.949951171875,13.42,-0.2378691105562325
2016-09-01,2170.860107421875,13.48,-0.004138538941145242
2016-09-02,2179.97998046875,11.98,0.41922415990347517
2016-09-06,2186.47998046875,12.02,0.2977242370004518
2016-09-07,2186.159912109375,11.94,-0.014639593829279818
2016-09-08,2181.300048828125,12.51,-0.22254881924705927
2016-09-09,2127.81005859375,17.5,-2.4827742410836073
2016-09-12,2159.0400390625,15.16,1.4570387233434623
2016-09-13,2127.02001953125,17.85,-1.4941748278211264
2016-09-14,2125.77001953125,18.14,-0.05878493998130452
2016-09-15,2147.260009765625,16.3,1.0058516449440447
2016-09-16,2139.159912109375,15.37,-0.37794277955720545
2016-09-19,2139.1201171875,15.53,-0.0018603233825409404
2016-09-20,2139.760009765625,15.92,0.02990934842346249
2016-09-21,2163.1201171875,13.3,1.0858000333636042
2016-09-22,2177.179931640625,12.02,0.6478751917641468
2016-09-23,2164.68994140625,12.29,-0.5753292959718159
2016-09-26,2146.10009765625,14.5,-0.8624850117916694
2016-09-27,2159.929931640625,13.1,0.6423495165297943
2016-09-28,2171.3701171875,12.39,0.5282576603643285
2016-09-29,2151.1298828125,14.02,-0.9365127730081468
2016-09-30,2168.27001953125,13.29,0.7936392588027807
2016-10-03,2161.199951171875,13.57,-0.32660231815277996
2016-10-04,2150.489990234375,13.63,-0.4967881786361872
2016-10-05,2159.72998046875,12.99,0.4287486231197235
2016-10-06,2160.77001953125,12.84,0.04814438526041798
2016-10-07,2153.739990234375,13.48,-0.32587874416138973
2016-10-10,2163.659912109375,13.38,0.45953303173247306
2016-10-11,2136.72998046875,15.36,-1.2524577697756278
2016-10-12,2139.179931640625,15.91,0.114593220639847
2016-10-13,2132.550048828125,16.69,-0.3104076412233425
2016-10-14,2132.97998046875,16.12,0.0201584159120749
2016-10-17,2126.5,16.21,-0.3042618111839701
2016-10-18,2139.60009765625,15.28,0.614150560569815
2016-10-19,2144.2900390625,14.41,0.21895721553502057
2016-10-20,2141.340087890625,13.75,-0.13766711313802915
2016-10-21,2141.159912109375,13.34,-0.00841451401552007
2016-10-24,2151.330078125,13.02,0.4738594647427874
2016-10-25,2143.159912109375,13.46,-0.38049574647063267
2016-10-26,2139.429931640625,14.24,-0.17419279211878802
2016-10-27,2133.0400390625,15.36,-0.29911959060084925
2016-10-28,2126.409912109375,16.19,-0.3113140139625159
2016-10-31,2126.14990234375,17.06,-0.012228388419810443
2016-11-01,2111.719970703125,18.56,-0.6810019108735688
2016-11-02,2097.93994140625,19.32,-0.654688445345375
2016-11-03,2088.659912109375,22.08,-0.4433213022609017
2016-11-04,2085.179931640625,22.51,-0.166752027169359
2016-11-07,2131.52001953125,18.71,2.1980199729465077
2016-11-08,2139.56005859375,18.74,0.3764878397158
2016-11-09,2163.260009765625,14.38,1.1016119879656117
2016-11-10,2167.47998046875,14.74,0.19488457160949935
2016-11-11,2164.449951171875,14.17,-0.13989283477977565
2016-11-14,2164.199951171875,14.48,-0.011550945718319383
2016-11-15,2180.389892578125,13.37,0.7452955022089647
2016-11-16,2176.93994140625,13.72,-0.15835165223760939
2016-11-17,2187.1201171875,13.35,0.4665469361198049
2016-11-18,2181.89990234375,12.85,-0.2389651365549028
2016-11-21,2198.179931640625,12.42,0.7433702070874126
2016-11-22,2202.93994140625,12.41,0.2163091103593473
2016-11-23,2204.719970703125,12.43,0.08076981569082875
2016-11-25,2213.35009765625,12.34,0.39067456134240786
2016-11-28,2201.719970703125,13.15,-0.5268389254735162
2016-11-29,2204.659912109375,12.9,0.13344023532617655
2016-11-30,2198.81005859375,13.33,-0.2656930555156478
2016-12-01,2191.080078125,14.07,-0.3521722966763896
2016-12-02,2191.949951171875,14.12,0.03969277200850385
2016-12-05,2204.7099609375,12.14,0.5804426926743211
2016-12-06,2212.22998046875,11.79,0.3405084468874442
2016-12-07,2241.35009765625,12.22,1.307735874472371
2016-12-08,2246.18994140625,12.64,0.21570150168708224
2016-12-09,2259.530029296875,11.75,0.5921418532969902
2016-12-12,2256.9599609375,12.64,-0.11380822905993071
2016-12-13,2271.719970703125,12.72,0.6518483201237046
2016-12-14,2253.280029296875,13.19,-0.8150295461859081
2016-12-15,2262.030029296875,12.79,0.3875707687553742
2016-12-16,2258.070068359375,12.2,-0.17521567509799496
2016-12-19,2262.530029296875,11.71,0.19731727152114686
2016-12-20,2270.760009765625,11.45,0.36309124011522087
2016-12-21,2265.179931640625,11.27,-0.24603857246772165
2016-12-22,2260.9599609375,11.43,-0.1864711222396842
2016-12-23,2263.7900390625,11.44,0.125093253507913
2016-12-27,2268.8798828125,11.99,0.22458489045487084
2016-12-28,2249.919921875,12.95,-0.8391640709771053
2016-12-29,2249.260009765625,13.37,-0.029334773186828755
2016-12-30,2238.830078125,14.04,-0.46478346968550355
2017-01-03,2257.830078125,12.85,0.8450766753157701
2017-01-04,2270.75,11.85,0.5705963770549438
2017-01-05,2269.0,11.67,-0.07709676024818535
2017-01-06,2276.97998046875,11.32,0.35107891805798985
2017-01-09,2268.89990234375,11.56,-0.35549054715602324
2017-01-10,2268.89990234375,11.49,0.0
2017-01-11,2275.320068359375,11.26,0.2825642389102434
2017-01-12,2270.43994140625,11.54,-0.21471123937297776
2017-01-13,2274.639892578125,11.23,0.18481313951461686
2017-01-17,2267.889892578125,11.87,-0.29719144562179167
2017-01-18,2271.889892578125,12.48,0.17622004698090166
2017-01-19,2263.68994140625,12.78,-0.36158376243191626
2017-01-20,2271.31005859375,11.54,0.33605840613004645
2017-01-23,2265.199951171875,11.77,-0.2693749646070387
2017-01-24,2280.070068359375,11.07,0.6543140528962432
2017-01-25,2298.3701171875,10.81,0.7994052795968543
2017-01-26,2296.679931640625,10.63,-0.07356549352630637
2017-01-27,2294.68994140625,10.58,-0.08668394897410892
2017-01-30,2280.89990234375,11.88,-0.6027673496096675
2017-01-31,2278.8701171875,11.99,-0.08903016080328285
2017-02-01,2279.550048828125,11.81,0.02983189881167192
2017-02-02,2280.85009765625,11.93,0.05701468386902775
2017-02-03,2297.419921875,10.97,0.7238496854554022
2017-02-06,2292.56005859375,11.37,-0.21175975137088798
2017-02-07,2293.080078125,11.29,0.022680346384529315
2017-02-08,2294.669921875,11.45,0.06930821486097472
2017-02-09,2307.8701171875,10.88,0.5736063735960251
2017-02-10,2316.10009765625,10.85,0.3559706822009012
2017-02-13,2328.25,11.07,0.5232133584011756
2017-02-14,2337.580078125,10.74,0.39993271956726417
2017-02-15,2349.25,11.97,0.49798886657344
2017-02-16,2347.219970703125,11.76,-0.08644916015505544
2017-02-17,2351.159912109375,11.49,0.16771493272376148
2017-02-21,2365.3798828125,11.57,0.6029850020069283
2017-02-22,2362.820068359375,11.74,-0.10827861468039046
2017-02-23,2363.81005859375,11.71,0.041889897125901854
2017-02-24,2367.340087890625,11.47,0.1492250232031367
2017-02-27,2369.75,12.09,0.10174652677337193
2017-02-28,2363.639892578125,12.92,-0.2581706115194926
2017-03-01,2395.9599609375,12.54,1.3581211083725009
2017-03-02,2381.919921875,11.81,-0.5877116972104801
2017-03-03,2383.1201171875,10.96,0.05037503685345612
2017-03-06,2375.31005859375,11.24,-0.32826227635656124
2017-03-07,2368.389892578125,11.45,-0.2917625902089327
2017-03-08,2362.97998046875,11.86,-0.22868279640642086
2017-03-09,2364.8701171875,12.3,0.07995756127661124
2017-03-10,2372.60009765625,11.66,0.326333970585857
2017-03-13,2373.469970703125,11.35,0.03665656191698119
2017-03-14,2365.449951171875,12.3,-0.3384748980891139
2017-03-15,2385.260009765625,11.63,0.8339879124686256
2017-03-16,2381.3798828125,11.21,-0.16280347991832755
2017-03-17,2378.25,11.28,-0.13151792642318583
2017-03-20,2373.469970703125,11.34,-0.2011916080379983
2017-03-21,2344.02001953125,12.47,-1.2485594590102345
2017-03-22,2348.449951171875,12.81,0.18881028474631023
2017-03-23,2345.9599609375,13.12,-0.10608321448302149
2017-03-24,2343.97998046875,12.96,-0.08443522139387483
2017-03-27,2341.590087890625,12.5,-0.10201075858455866
2017-03-28,2358.570068359375,11.53,0.7225308829624133
2017-03-29,2361.1298828125,11.42,0.10847362038299835
2017-03-30,2368.06005859375,11.54,0.2930810911704995
2017-03-31,2362.719970703125,12.37,-0.22575939382667443
2017-04-03,2358.840087890625,12.38,-0.16434753080130093
2017-04-04,2360.159912109375,11.79,0.05593660746612272
2017-04-05,2352.949951171875,12.89,-0.3059536811522712
2017-04-06,2357.489990234375,12.39,0.1927650293735539
2017-04-07,2355.5400390625,12.87,-0.08274724629453445
2017-04-10,2357.159912109375,14.05,0.06874501357838625
2017-04-11,2353.780029296875,15.07,-0.1434908291958692
2017-04-12,2344.929931640625,15.77,-0.3767037418986874
2017-04-13,2328.949951171875,15.96,-0.6838020289804625
2017-04-17,2349.010009765625,14.66,0.8576465691107593
2017-04-18,2342.18994140625,14.42,-0.2907602845833246
2017-04-19,2338.169921875,14.93,-0.17178253968683777
2017-04-20,2355.840087890625,14.15,0.7528850362973571
2017-04-21,2348.68994140625,14.63,-0.30396881071155235
2017-04-24,2374.14990234375,10.84,1.078173658811199
2017-04-25,2388.610107421875,10.76,0.6072214211751081
2017-04-26,2387.449951171875,10.85,-0.04858214756868762
2017-04-27,2388.77001953125,10.36,0.055276700029871506
2017-04-28,2384.199951171875,10.82,-0.1914979471489886
2017-05-01,2388.330078125,10.11,0.17307918268940625
2017-05-02,2391.169921875,10.59,0.11883435858113245
2017-05-03,2388.1298828125,10.68,-0.1272169395827305
2017-05-04,2389.52001953125,10.46,0.0581933287869596
2017-05-05,2399.2900390625,10.57,0.40803594074780847
2017-05-08,2399.3798828125,9.77,0.003744527190807645
2017-05-09,2396.919921875,9.96,-0.1025774556793202
2017-05-10,2399.6298828125,10.21,0.11299627174494731
2017-05-11,2394.43994140625,10.6,-0.21651513741067774
2017-05-12,2390.89990234375,10.4,-0.14795353407937029
2017-05-15,2402.320068359375,10.42,0.47651423030146134
2017-05-16,2400.669921875,10.65,-0.06871330369859763
2017-05-17,2357.030029296875,15.59,-1.8345468171115265
2017-05-18,2365.719970703125,14.66,0.368003862721622
2017-05-19,2381.72998046875,12.04,0.674470320820042
2017-05-22,2394.02001953125,10.93,0.5146863296008775
2017-05-23,2398.419921875,10.72,0.1836185172380489
2017-05-24,2404.389892578125,10.02,0.24860338045762376
2017-05-25,2415.070068359375,9.99,0.4432112041977909
2017-05-26,2415.820068359375,9.81,0.031050178530289685
2017-05-30,2412.909912109375,10.38,-0.12053507295339827
2017-05-31,2411.800048828125,10.41,-0.046007461995145604
2017-06-01,2430.06005859375,9.89,0.7542595584847156
2017-06-02,2439.070068359375,9.75,0.370087461804669
2017-06-05,2436.10009765625,10.07,-0.12184071404286456
2017-06-06,2429.330078125,10.45,-0.27829086662043423
2017-06-07,2433.139892578125,10.39,0.15670287963471807
2017-06-08,2433.7900390625,10.16,0.026716903566459393
2017-06-09,2431.77001953125,10.7,-0.08303338661868054
2017-06-12,2429.389892578125,11.46,-0.09792424797181454
2017-06-13,2440.35009765625,10.42,0.45013588432301077
2017-06-14,2437.919921875,10.64,-0.09963269653177065
2017-06-15,2432.4599609375,10.9,-0.22421097968399195
2017-06-16,2433.14990234375,10.38,0.0283599150058933
2017-06-19,2453.4599609375,10.37,0.831258320689443
2017-06-20,2437.030029296875,10.86,-0.671916044693166
2017-06-21,2435.610107421875,10.75,-0.05828141932715525
2017-06-22,2434.5,10.48,-0.045588597243817475
2017-06-23,2438.300048828125,10.02,0.15596985554084952
2017-06-26,2439.070068359375,9.9,0.03157519397332109
2017-06-27,2419.3798828125,11.06,-0.8105586575672952
2017-06-28,2440.68994140625,10.03,0.8769501646550992
2017-06-29,2419.699951171875,11.44,-0.8637216844141982
2017-06-30,2423.409912109375,11.18,0.15320576108743822
2017-07-03,2429.010009765625,11.22,0.23081679791472354
2017-07-05,2432.5400390625,11.07,0.14522240362886407
2017-07-06,2409.75,12.54,-0.9412987306865794
2017-07-07,2425.179931640625,11.19,0.6382712569615201
2017-07-10,2427.429931640625,11.11,0.09273361035129213
2017-07-11,2425.530029296875,10.89,-0.07829870660822635
2017-07-12,2443.25,10.3,0.7279050947821553
2017-07-13,2447.830078125,9.9,0.18728294734726703
2017-07-14,2459.27001953125,9.51,0.4662616170009848
2017-07-17,2459.139892578125,9.82,-0.005291423670694684
